time_elapsed,ball_detected,ball_x,ball_y,ball_width,joystick_x,joystick_y,RT_intensity,LT_intensity,btn_X,btn_A,btn_B,reset,end
0.5882694721221924,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
0.9886839389801025,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
1.3925848007202148,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
1.7812893390655518,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
2.150771379470825,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
2.503141164779663,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
2.86799693107605,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
3.22287917137146,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
3.5841031074523926,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
3.9500181674957275,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
4.3121795654296875,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
4.6664769649505615,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
5.031482458114624,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
5.397207975387573,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
5.767696380615234,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
6.151541233062744,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
6.514581918716431,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
6.887269735336304,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
7.264756202697754,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
7.647325038909912,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
8.018568754196167,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
8.414381504058838,True,417.14338302612305,361.52233600616455,52.893104553222656,0,0,0,0,0,0,0,0,0
8.796092987060547,True,417.14338302612305,361.52233600616455,52.893104553222656,-1.0,0,0.99609375,0,0,0,0,0,0
9.170103311538696,True,417.14338302612305,361.52233600616455,52.893104553222656,0.00390625,0,0.8203125,0,0,0,0,0,0
9.542056560516357,True,417.14338302612305,361.52233600616455,52.893104553222656,0.905853271484375,0.01959228515625,0.1328125,0,0,0,0,0,0
9.908186197280884,True,417.14338302612305,361.52233600616455,52.893104553222656,0.00390625,0.027435302734375,0.0,0.09765625,0,0,0,0,0
10.28687572479248,True,417.14338302612305,361.52233600616455,52.893104553222656,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
10.669837474822998,True,417.14338302612305,361.52233600616455,52.893104553222656,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
11.045355558395386,True,417.14338302612305,361.52233600616455,52.893104553222656,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
11.41745138168335,True,417.14338302612305,361.52233600616455,52.893104553222656,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
11.790407657623291,True,417.14338302612305,361.52233600616455,52.893104553222656,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
12.157237529754639,True,417.14338302612305,361.52233600616455,52.893104553222656,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
12.532662630081177,True,417.14338302612305,361.52233600616455,52.893104553222656,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
12.919078588485718,True,417.14338302612305,361.52233600616455,52.893104553222656,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
13.294463157653809,True,417.14338302612305,361.52233600616455,52.893104553222656,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
13.671319246292114,True,417.14338302612305,361.52233600616455,52.893104553222656,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
14.039226770401001,True,417.14338302612305,361.52233600616455,52.893104553222656,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
14.412674903869629,True,417.14338302612305,361.52233600616455,52.893104553222656,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
14.791056394577026,True,417.14338302612305,361.52233600616455,52.893104553222656,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
15.181323051452637,True,417.14338302612305,361.52233600616455,52.893104553222656,0.00390625,0.027435302734375,0.0,0.0,0,0,0,1,0
15.558789014816284,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
15.936837911605835,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
16.316486358642578,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
16.693352699279785,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
17.069944381713867,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
17.46132183074951,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
17.839236974716187,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
18.221938371658325,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
18.59987711906433,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
18.971688508987427,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
19.348186016082764,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
19.732171058654785,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
20.105633020401,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
20.49814200401306,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
20.87886095046997,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
21.25345230102539,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
21.63109016418457,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
22.012332916259766,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
22.398717403411865,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
22.777790307998657,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
23.159751653671265,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
23.540266036987305,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
23.919768571853638,False,-1,-1,-1,0.00390625,0.027435302734375,0.0,0.0,0,0,0,0,0
24.30619239807129,False,-1,-1,-1,0.121551513671875,0.999969482421875,0.9921875,0.0,0,0,0,0,0
24.687286853790283,False,-1,-1,-1,0.999969482421875,0.00390625,0.99609375,0.0,0,0,0,0,0
25.06998300552368,False,-1,-1,-1,-1.0,0.00390625,0.0,0.0,0,0,0,0,0
25.449857234954834,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
25.83555579185486,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
26.217522621154785,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
26.60037612915039,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
26.981702089309692,True,219.80943202972412,334.2689251899719,122.13133335113525,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
27.36096501350403,True,219.80943202972412,334.2689251899719,122.13133335113525,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
27.746728897094727,True,219.80943202972412,334.2689251899719,122.13133335113525,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
28.125895261764526,True,219.80943202972412,334.2689251899719,122.13133335113525,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
28.52541756629944,True,219.80943202972412,334.2689251899719,122.13133335113525,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
28.924602270126343,True,219.80943202972412,334.2689251899719,122.13133335113525,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
29.317609548568726,True,219.80943202972412,334.2689251899719,122.13133335113525,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
29.703922748565674,True,219.80943202972412,334.2689251899719,122.13133335113525,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
30.074623584747314,True,219.80943202972412,334.2689251899719,122.13133335113525,0.00390625,0.00390625,0.0,0.0,0,0,0,1,0
30.4623019695282,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
30.84983205795288,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
31.230702877044678,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
31.604880332946777,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
31.98827838897705,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
32.381603479385376,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
32.773842334747314,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
33.168209075927734,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
33.55193758010864,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
33.93649411201477,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
34.30996322631836,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
34.69382429122925,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
35.08663749694824,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
35.47058343887329,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
35.84432053565979,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
36.22729468345642,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
36.60762429237366,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
37.001014709472656,False,-1,-1,-1,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
37.39762806892395,False,-1,-1,-1,-0.309814453125,0.00390625,0.36328125,0.0,0,0,0,0,0
37.78793907165527,False,-1,-1,-1,-1.0,0.00390625,0.390625,0.0,0,0,0,0,0
38.178685665130615,False,-1,-1,-1,-0.254913330078125,0.00390625,0.36328125,0.0,0,0,0,0,0
38.56996250152588,True,391.3791275024414,358.32396268844604,52.456512451171875,0.00390625,0.00390625,0.36328125,0.0,0,0,0,0,0
38.955798625946045,True,391.3791275024414,358.32396268844604,52.456512451171875,0.262725830078125,0.00390625,0.26171875,0.0,0,0,0,0,0
39.34439015388489,True,677.5676536560059,380.24651527404785,96.46751403808594,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
39.753589391708374,True,677.5676536560059,380.24651527404785,96.46751403808594,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
40.141998529434204,True,470.6960391998291,432.8455460071564,134.53185081481934,0.00390625,0.00390625,0.0,0.2109375,0,0,0,0,0
40.52542281150818,True,429.5353317260742,409.6369171142578,56.970176696777344,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
40.919800758361816,True,429.5353317260742,409.6369171142578,56.970176696777344,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
41.30700492858887,True,429.5353317260742,409.6369171142578,56.970176696777344,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
41.70270133018494,True,429.5353317260742,409.6369171142578,56.970176696777344,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
42.11261224746704,True,429.5353317260742,409.6369171142578,56.970176696777344,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
42.49904179573059,True,429.5353317260742,409.6369171142578,56.970176696777344,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
42.8800368309021,True,429.5353317260742,409.6369171142578,56.970176696777344,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
43.27788949012756,True,429.5353317260742,409.6369171142578,56.970176696777344,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
