time_elapsed,ball_detected,ball_x,ball_y,ball_width,joystick_x,joystick_y,RT_intensity,LT_intensity,btn_X,btn_A,btn_B,reset,end
0.6946287155151367,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
1.0860273838043213,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
1.4666128158569336,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
1.8716602325439453,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
2.251512050628662,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
2.629462480545044,False,-1,-1,-1,0,0,0,0,0,0,0,1,0
3.0040204524993896,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
3.3796541690826416,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
3.7646331787109375,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
4.151758193969727,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
4.520519018173218,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
4.893303871154785,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
5.2735276222229,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
5.649469614028931,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
6.0204832553863525,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
6.406859636306763,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
6.778082609176636,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
7.1589274406433105,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
7.527706861495972,False,-1,-1,-1,0,0,0,0,0,0,0,1,0
7.912354230880737,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
8.29757809638977,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
8.671145915985107,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
9.05582308769226,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
9.425369262695312,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
9.795264959335327,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
10.173367023468018,False,-1,-1,-1,0,0,0,0,0,0,0,1,0
10.54714822769165,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
10.940381050109863,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
11.331155061721802,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
11.714747905731201,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
12.091148853302002,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
12.477906227111816,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
12.856113910675049,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
13.252758264541626,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
13.640933752059937,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
14.031752347946167,False,-1,-1,-1,0,0,0,0,0,0,0,1,0
14.416860818862915,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
14.793306827545166,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
15.179819822311401,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
15.569905996322632,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
15.964276790618896,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
16.35322618484497,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
16.733577728271484,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
17.116057634353638,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
17.507476329803467,False,-1,-1,-1,0,0,0,0,0,0,0,1,0
17.882471799850464,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
18.26497220993042,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
18.646921396255493,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
19.03578209877014,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
19.426228761672974,True,401.0255813598633,216.82149946689606,38.10230255126953,0,0,0,0,0,0,0,0,0
19.818422079086304,True,400.13065338134766,211.18797540664673,38.097381591796875,0,0,0,0,0,0,0,0,0
20.200164794921875,True,401.6924285888672,228.51867198944092,36.7943000793457,0,0,0,0,0,0,0,0,0
20.591464042663574,True,401.6924285888672,228.51867198944092,36.7943000793457,0,0,0.99609375,0,0,0,0,0,0
20.978349685668945,True,401.6924285888672,228.51867198944092,36.7943000793457,0,0,0.99609375,0,0,0,0,0,0
21.367433786392212,True,401.6924285888672,228.51867198944092,36.7943000793457,0.00390625,0,0.99609375,0,0,0,0,0,0
21.758784294128418,True,401.6924285888672,228.51867198944092,36.7943000793457,0.00390625,0,0.6640625,0,0,0,0,0,0
22.16453504562378,True,401.6924285888672,228.51867198944092,36.7943000793457,0.00390625,0,0.0,0,0,0,0,0,0
22.570361375808716,True,401.6924285888672,228.51867198944092,36.7943000793457,-1.0,0,0.66015625,0,0,0,0,0,0
22.965752124786377,True,401.6924285888672,228.51867198944092,36.7943000793457,0.00390625,0,0.0,0,0,0,0,0,0
23.35358738899231,True,401.6924285888672,228.51867198944092,36.7943000793457,0.00390625,0,0.0,0,0,0,0,0,0
23.745954036712646,True,309.2562675476074,347.9442000389099,77.17706680297852,-0.07452392578125,0,0.36328125,0,0,0,0,0,0
24.146074771881104,True,309.2562675476074,347.9442000389099,77.17706680297852,0.00390625,0,0.1171875,0,0,0,0,0,0
24.556474208831787,True,309.2562675476074,347.9442000389099,77.17706680297852,0.00390625,0,0.28125,0,0,0,0,0,0
24.945228099822998,True,309.2562675476074,347.9442000389099,77.17706680297852,0.00390625,0,0.70703125,0,0,0,0,0,0
25.336028337478638,True,309.2562675476074,347.9442000389099,77.17706680297852,0.00390625,0,0.71875,0,0,0,0,0,0
25.718418836593628,True,309.2562675476074,347.9442000389099,77.17706680297852,0.00390625,0,0.72265625,0,0,0,0,0,0
26.107266426086426,True,309.2562675476074,347.9442000389099,77.17706680297852,0.00390625,0,0.73828125,0,0,0,0,0,0
26.505364418029785,True,309.2562675476074,347.9442000389099,77.17706680297852,0.00390625,0,0.78515625,0,0,0,0,0,0
26.889066696166992,True,309.2562675476074,347.9442000389099,77.17706680297852,0.00390625,0,0.6484375,0,0,0,0,0,0
27.277328491210938,True,309.2562675476074,347.9442000389099,77.17706680297852,0.00390625,0,0.0,0,0,0,0,0,0
27.690592288970947,True,309.2562675476074,347.9442000389099,77.17706680297852,0.00390625,0,0.0,0,0,0,0,0,0
28.089119911193848,True,309.2562675476074,347.9442000389099,77.17706680297852,0.00390625,0,0.0,0,0,0,0,0,0
28.48071599006653,True,309.2562675476074,347.9442000389099,77.17706680297852,0.00390625,0,0.0,0.0,0,0,0,0,0
28.887227773666382,True,309.2562675476074,347.9442000389099,77.17706680297852,0.00390625,0,0.0,0.0,0,0,0,0,0
29.27177619934082,True,309.2562675476074,347.9442000389099,77.17706680297852,0.00390625,0,0.0,0.0,0,0,0,0,0
29.662442684173584,True,447.493257522583,393.8636612892151,91.33332252502441,0.00390625,0,0.0,0.0,0,0,0,0,0
30.062588453292847,True,456.88130378723145,382.5257384777069,76.76636695861816,0.00390625,0,0.0,0.0,0,0,0,0,0
30.456548929214478,True,456.88130378723145,382.5257384777069,76.76636695861816,0.00390625,0,0.0,0.0,0,0,0,0,0
30.859431743621826,True,463.9467716217041,375.8760380744934,56.30724906921387,0.00390625,0,0.0,0.0,0,0,0,0,0
31.239986896514893,True,463.9467716217041,375.8760380744934,56.30724906921387,0.00390625,0,0.0,0.0,0,0,0,0,0
31.627668142318726,True,463.9467716217041,375.8760380744934,56.30724906921387,0.00390625,0,0.0,0.0,0,0,0,0,0
32.02401614189148,True,463.9467716217041,375.8760380744934,56.30724906921387,0.00390625,0,0.0,0.0,0,0,0,0,0
32.4244441986084,True,463.9467716217041,375.8760380744934,56.30724906921387,0.00390625,0,0.0,0.0,0,0,0,0,0
32.81640839576721,True,463.9467716217041,375.8760380744934,56.30724906921387,0.00390625,0,0.0,0.0,0,0,0,0,0
33.226114988327026,True,463.9467716217041,375.8760380744934,56.30724906921387,0.00390625,0,0.0546875,0.0,0,0,0,0,0
33.64152693748474,True,463.9467716217041,375.8760380744934,56.30724906921387,0.00390625,0,0.0,0.0,0,0,0,0,0
34.04541277885437,True,463.9467716217041,375.8760380744934,56.30724906921387,0.00390625,0,0.0,0.0,0,0,0,0,0
34.44554090499878,True,463.9467716217041,375.8760380744934,56.30724906921387,0.00390625,0,0.0,0.0,0,0,0,0,1
0.8539888858795166,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
1.2686524391174316,False,-1,-1,-1,0,0,0,0,0,0,0,0,0
1.63685941696167,True,438.19936752319336,354.6735942363739,20.418434143066406,0,0,0,0,0,0,0,0,0
2.007368803024292,True,438.19936752319336,354.6735942363739,20.418434143066406,0,0,0,0,0,0,0,0,0
2.3708057403564453,True,438.19936752319336,354.6735942363739,20.418434143066406,0,0,0,0,0,0,0,0,0
2.7446281909942627,True,438.19936752319336,354.6735942363739,20.418434143066406,0,0,0.609375,0,0,0,0,0,0
3.122671604156494,True,438.19936752319336,354.6735942363739,20.418434143066406,0,0,0.625,0,0,0,0,0,0
3.5025875568389893,True,438.19936752319336,354.6735942363739,20.418434143066406,-0.741180419921875,0,0.5234375,0,0,0,0,0,0
3.8814079761505127,True,438.19936752319336,354.6735942363739,20.418434143066406,0.999969482421875,0.105865478515625,0.46484375,0,0,0,0,0,0
4.258970022201538,True,438.19936752319336,354.6735942363739,20.418434143066406,0.00390625,0.00390625,0.41015625,0,0,0,0,0,0
4.646337032318115,True,438.19936752319336,354.6735942363739,20.418434143066406,0.00390625,0.00390625,0.3046875,0,0,0,0,0,0
5.029480934143066,True,438.19936752319336,354.6735942363739,20.418434143066406,0.00390625,0.00390625,0.171875,0,0,0,0,0,0
5.406373977661133,True,438.19936752319336,354.6735942363739,20.418434143066406,0.00390625,0.00390625,0.1640625,0,0,0,0,0,0
5.794574499130249,True,438.19936752319336,354.6735942363739,20.418434143066406,0.262725830078125,0.00390625,0.14453125,0,0,0,0,0,0
6.169047117233276,True,438.19936752319336,354.6735942363739,20.418434143066406,0.05096435546875,0.00390625,0.05859375,0,0,0,0,0,0
6.547154188156128,True,494.6241760253906,362.8419828414917,52.934303283691406,-0.95294189453125,0.00390625,0.0546875,0,0,0,0,0,0
6.922478675842285,True,494.6241760253906,362.8419828414917,52.934303283691406,0.00390625,0.00390625,0.0546875,0,0,0,0,0,0
7.299178838729858,True,494.6241760253906,362.8419828414917,52.934303283691406,0.00390625,0.00390625,0.56640625,0,0,0,0,0,0
7.676167964935303,True,494.6241760253906,362.8419828414917,52.934303283691406,0.294097900390625,0.00390625,0.5,0,0,0,0,0,0
8.059496402740479,True,496.43388748168945,413.6671829223633,103.07945251464844,0.00390625,0.00390625,0.49609375,0,0,0,0,0,0
8.440680742263794,True,496.43388748168945,413.6671829223633,103.07945251464844,0.00390625,0.00390625,0.48046875,0,0,0,0,0,0
8.82216477394104,True,496.43388748168945,413.6671829223633,103.07945251464844,0.00390625,0.00390625,0.45703125,0,0,0,0,0,0
9.23087215423584,True,496.43388748168945,413.6671829223633,103.07945251464844,0.00390625,0.00390625,0.45703125,0,0,0,0,0,0
9.634154796600342,True,496.43388748168945,413.6671829223633,103.07945251464844,0.999969482421875,0.00390625,0.45703125,0,0,0,0,0,0
10.026078939437866,True,496.43388748168945,413.6671829223633,103.07945251464844,-0.60784912109375,0.00390625,0.44921875,0,0,0,0,0,0
10.408917427062988,True,496.43388748168945,413.6671829223633,103.07945251464844,0.00390625,0.00390625,0.4296875,0,0,0,0,0,0
10.803503513336182,True,496.43388748168945,413.6671829223633,103.07945251464844,0.00390625,0.00390625,0.42578125,0,0,0,0,0,0
11.193562984466553,True,496.43388748168945,413.6671829223633,103.07945251464844,0.00390625,0.00390625,0.42578125,0,0,0,0,0,0
11.574504137039185,True,496.43388748168945,413.6671829223633,103.07945251464844,0.00390625,0.00390625,0.21484375,0,0,0,0,0,0
11.958565473556519,True,496.43388748168945,413.6671829223633,103.07945251464844,0.00390625,0.00390625,0.0,0,0,0,0,0,0
12.359808444976807,True,496.43388748168945,413.6671829223633,103.07945251464844,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
12.74955701828003,True,496.43388748168945,413.6671829223633,103.07945251464844,0.00390625,0.00390625,0.0,0.0,0,0,0,0,0
